Latitude,Longitude,O3_Total,CO_Total,CH4_Total
-2.829439383511177,-38.21844657141172,260.04538,1.9704833e+18,4.0199236e+19
-2.720518279262585,-37.5368725441404,260.76575,2.0682251e+18,4.023849e+19
-2.5975279859025933,-36.766835403148896,263.84116,2.1330811e+18,4.0505384e+19
-2.4524498969815665,-35.8576134218826,260.65903,2.280858e+18,4.05219e+19
-4.2616304209546,-50.629824283126005,268.01498,1.8941163e+18,3.8914905e+19
-4.129477320109298,-49.71721381511092,269.42654,1.8356107e+18,3.9528186e+19
-4.014501908061073,-48.93339088614508,270.53696,1.7899079e+18,3.9585365e+19
-3.9137400671274554,-48.25464347794793,269.01834,1.746024e+18,4.008195e+19
-3.8233128082550096,-47.6519465486321,266.465,1.6776994e+18,3.9585405e+19
-3.7409051211977236,-47.10798610372357,264.99,1.7053399e+18,3.987159e+19
-3.664810160224994,-46.61010218446097,257.7283,1.701526e+18,3.8947926e+19
-3.5937240854059476,-46.148719836420305,261.44055,1.7599942e+18,3.9450407e+19
-3.526625949900325,-45.71637843707087,259.60635,1.7886354e+18,3.9693795e+19
-3.4626856302041378,-45.307116585141706,263.03052,1.7558821e+18,3.992808e+19
-3.4012308388221206,-44.91602351732576,265.094,1.792635e+18,3.9826787e+19
-3.3416700505224446,-44.53895806860862,268.38843,1.777884e+18,4.005811e+19
-3.283493304408661,-44.17232533600292,260.85867,1.808575e+18,3.9709927e+19
-3.2262428891890145,-43.81291446348388,260.0742,1.8301027e+18,3.95979e+19
-3.1694918282103526,-43.457769850854675,263.86496,1.8291664e+18,3.946972e+19
-3.112554556497723,-43.1022328546243,265.41367,1.8165815e+18,3.9163975e+19
-3.055853288721272,-42.749087751445494,263.65015,1.7533795e+18,3.9585946e+19
-2.9981393494435564,-42.38998705502961,265.20505,1.7050957e+18,3.996815e+19
-2.938959365524117,-42.02189656739037,263.02914,1.6940345e+18,3.995321e+19
-2.87870018519994,-41.64742803031887,259.50397,1.7049987e+18,3.961213e+19
-2.8159450024876285,-41.25720442477092,259.63315,1.7219659e+18,3.9665005e+19
-2.7503568189520133,-40.849050063027704,255.98085,1.7396825e+18,3.9826774e+19
-2.6811852514294077,-40.418107859405374,260.1363,1.7217101e+18,3.96597e+19
-2.6075177574058563,-39.95847315007593,258.2212,1.8527171e+18,4.0111596e+19
-2.5282038178867547,-39.46276943680835,257.88068,1.9168259e+18,4.0489445e+19
-2.4417739621174275,-38.92154629747101,264.69724,1.90931e+18,4.0525954e+19
-2.3462721349435918,-38.32232450205855,264.16678,1.9026734e+18,4.01873e+19
-2.2390236811438933,-37.64806014866101,258.45947,1.891573e+18,4.0084047e+19
-2.1162162411646395,-36.87453619234646,263.06406,2.104549e+18,4.0304186e+19
-1.9721429634920014,-35.96559614129843,259.89255,2.0176069e+18,4.0069634e+19
-3.7807863098190526,-50.73427864007904,274.0757,1.8897277e+18,3.935124e+19
-3.6470478157320385,-49.81726594971899,271.4283,1.870184e+18,3.985437e+19
-3.531439893813295,-49.03411410696943,268.27832,1.8134093e+18,3.9763807e+19
-3.430200939475662,-48.35592223513128,268.81924,1.7750387e+18,3.988202e+19
-3.3394072129031267,-47.75369848685448,266.8789,1.7201257e+18,3.974616e+19
-3.256714393649247,-47.210149142343624,262.12952,1.7502338e+18,3.957922e+19
-3.180396455092928,-46.712628296560105,264.1364,1.7617346e+18,3.9455627e+19
-3.109137904123541,-46.251570405396,265.27933,1.7568794e+18,3.899882e+19
-3.0419074076956782,-45.81952222465521,262.28003,1.7553464e+18,3.9437217e+19
-2.977560097015986,-45.40844637022619,262.75317,1.7069948e+18,3.9646674e+19
-2.916340964855339,-45.01968512470728,262.95096,1.7260929e+18,3.9616218e+19
-2.856443744376594,-44.640916149132195,264.70236,1.7303879e+18,3.997219e+19
-2.7985261460604227,-44.276439816251276,265.99185,1.7871865e+18,3.969374e+19
-2.7412685391731038,-43.91723763916887,264.01166,1.7354011e+18,3.9669518e+19
-2.6842554330243384,-43.56044585173986,265.06686,1.7254837e+18,3.992464e+19
-2.627622994480735,-43.20694941149415,262.34363,1.7177809e+18,3.982919e+19
-2.5709703112552855,-42.85399046432839,265.08725,1.7255352e+18,3.9543958e+19
-2.513324515948445,-42.495072731807845,262.80518,1.7382078e+18,3.965086e+19
-2.4545239610424354,-42.129097514223275,262.74966,1.8666878e+18,4.007387e+19
-2.3937870191954054,-41.7508751484127,262.8382,1.8796855e+18,4.0281202e+19
-2.331157309889953,-41.36074664707185,259.9703,1.8846208e+18,4.0173696e+19
-2.2663775567278917,-40.95703289808005,256.8684,1.9037024e+18,4.0042274e+19
-2.1970841597128765,-40.52408607802374,262.2482,1.8783407e+18,4.040028e+19
-2.1236642766245364,-40.064633815210705,261.85092,1.9191027e+18,4.0397205e+19
-2.044248077593088,-39.5664198563958,260.84088,1.9139235e+18,4.0560975e+19
-1.958599133275222,-39.02808175202585,258.09048,1.8734065e+18,4.02767e+19
-1.8635604671709498,-38.42905489541505,260.2128,1.8083739e+18,4.014734e+19
-1.7563285984011716,-37.751240290130205,250.26102,1.866027e+18,3.9509266e+19
-1.6348456034666292,-36.98167291604413,255.20499,1.9392767e+18,4.0129553e+19
-1.4917727761562023,-36.072943430355274,264.6522,2.2154961e+18,4.0321515e+19
-3.299269121538167,-50.833999114790245,275.4799,1.9240695e+18,3.9562882e+19
-3.1646672325949003,-49.91774246528231,269.7042,1.9249631e+18,4.04285e+19
-3.0484168569412216,-49.13520149028692,264.7602,1.804592e+18,3.973384e+19
-2.946695313305129,-48.457512586551616,266.26175,1.7555286e+18,3.9812014e+19
-2.8555275292559315,-47.8557160753135,263.99164,1.7575124e+18,3.976363e+19
-2.7725424052787244,-47.31253653444098,262.08026,1.7689666e+18,3.9521528e+19
-2.695996628336075,-46.81534066197236,260.99005,1.7903598e+18,3.9432757e+19
-2.6245584540229623,-46.354573153993286,263.3836,1.7442203e+18,3.8956014e+19
-2.557188015995945,-45.92278775678337,267.45325,1.7463487e+18,3.9859526e+19
-2.492732940912674,-45.51195314706634,264.1324,1.746723e+18,3.956354e+19
-2.431138689315576,-45.12141351221409,265.03894,1.7046672e+18,3.9577106e+19
-2.3717680303647044,-44.74678626017077,264.83994,1.6843846e+18,3.9961394e+19
-2.3138076073542506,-44.38245770666953,263.00974,1.756432e+18,3.977501e+19
-2.25625848717642,-44.02154784872447,262.8631,1.7626612e+18,3.9863397e+19
-2.1992500705273623,-43.66493167006341,261.80508,1.7752127e+18,3.9935243e+19
-2.1426407497197806,-43.31160292550603,262.34348,1.7946292e+18,3.979837e+19
-2.0863060183328312,-42.960665076195916,261.45703,1.8474425e+18,3.9783436e+19
-2.0284447001991914,-42.60004506835362,259.1448,1.8789824e+18,4.01234e+19
-1.9694366063503774,-42.232290474613755,259.9828,1.880463e+18,4.0201496e+19
-1.909391479662819,-41.858150412837794,260.11017,1.8846604e+18,4.017942e+19
-1.8469061882023126,-41.4682540412188,258.77396,1.8726287e+18,4.0114e+19
-1.7819753913692387,-41.062609238802786,256.55667,1.8713603e+18,4.016017e+19
-1.7128779434901984,-40.62981276831654,261.03873,1.8481346e+18,4.0374014e+19
-1.639700010813717,-40.1705102250052,261.30292,1.8716176e+18,4.0167614e+19
-1.5609860306651762,-39.675142602220504,262.48,1.8714502e+18,4.0047314e+19
-1.4757394025370512,-39.13722099074644,256.927,1.9396361e+18,4.0131884e+19
-1.3812067892691033,-38.5386889992309,260.14874,1.9092556e+18,4.0105346e+19
-1.2740507464711992,-37.857729300151256,256.13922,1.8958722e+18,3.991437e+19
-1.1533062227888757,-37.088314919492134,264.2358,2.1494292e+18,4.0212197e+19
-1.011213939857312,-36.179736577311154,268.778,2.3227332e+18,4.0145923e+19
-2.81702417677508,-50.92898674739891,273.15253,1.9286248e+18,3.96532e+19
-2.6822995593007115,-50.01864311835829,273.02078,1.9004179e+18,4.0345466e+19
-2.565404853921061,-49.23666029537226,270.23563,1.7752037e+18,4.009793e+19
-2.463196778113595,-48.559428494926415,265.10443,1.828674e+18,3.961642e+19
-2.371653289004016,-47.95801762782789,265.31308,1.8404982e+18,3.982622e+19
-2.288375595967883,-47.41516977286205,262.21942,1.828375e+18,3.953758e+19
-2.2115980996757094,-46.91826454919326,264.59415,1.8179273e+18,3.944848e+19
-2.139977652861556,-46.457754563403086,260.60117,1.7910408e+18,3.974089e+19
-2.072462852456363,-46.02620001895334,261.59793,1.7494302e+18,3.973759e+19
-2.0082028748381275,-45.617657219292376,265.25925,1.6998124e+18,4.014557e+19
-1.9465123139063225,-45.22722748001603,263.42294,1.7139961e+18,4.000095e+19
-1.886787943702239,-44.85077973346658,266.6549,1.7069455e+18,4.011279e+19
-1.828512177808936,-44.48472707694361,261.79855,1.8023966e+18,4.0006087e+19
-1.7709468634225314,-44.12400521876818,261.71805,1.8862574e+18,4.0275067e+19
-1.7144870683560196,-43.77124428509576,260.2048,1.8628043e+18,4.002079e+19
-1.6576233362397788,-43.416212257412596,260.66425,1.8750012e+18,4.0194354e+19
-1.6013256986417843,-43.0654094677594,260.36017,1.8674292e+18,4.0130745e+19
-1.5435224534134282,-42.70492175591899,262.59106,1.8681575e+18,4.023917e+19
-1.4848811738197127,-42.339228689235334,261.78186,1.8551948e+18,4.043052e+19
-1.4246479443711018,-41.96327976360979,258.71667,1.8554846e+18,4.033328e+19
-1.3622886875882745,-41.57350578175362,256.67987,1.850222e+18,4.0321326e+19
-1.2971858147267215,-41.16579866640955,258.46228,1.849705e+18,4.0174554e+19
-1.2286077460360005,-40.73530284076865,260.83948,1.819627e+18,4.0208305e+19
-1.155662325529229,-40.27611595421599,260.88184,1.8720295e+18,4.0145778e+19
-1.077236110803797,-39.780861883628035,255.85414,1.9541128e+18,4.0167156e+19
-0.9923430574363113,-39.24305112946365,258.93347,1.9073443e+18,3.9997986e+19
-0.8982550634765464,-38.644627376668545,260.5128,2.086894e+18,4.0086857e+19
-0.7922314193385117,-37.967521483154684,260.2054,1.908589e+18,4.0157714e+19
-0.6716483607579188,-37.19445307720234,268.1601,2.0361794e+18,3.9910236e+19
-0.5305273985032712,-36.28595546203377,265.98572,2.0652695e+18,3.9976294e+19
-2.3363946758695713,-51.03488510898999,278.3453,1.9313257e+18,3.9516633e+19
-2.1994078749658086,-50.11558207599647,266.94223,1.884975e+18,4.0567704e+19
-2.0824890244256236,-49.33847144115076,266.53214,1.8477914e+18,4.0211867e+19
-1.9802662755237284,-48.66496288368555,265.51004,1.8481005e+18,3.946344e+19
-1.8878549294524398,-48.06057717683671,265.83163,1.8460824e+18,3.9442323e+19
-1.8042748291487973,-47.51802110522817,261.24176,1.7884861e+18,3.96795e+19
-1.7272583712586027,-47.02136953587423,266.2169,1.8017579e+18,3.9563863e+19
-1.6554491065307941,-46.56108356851196,271.62,1.7862523e+18,3.9472986e+19
-1.587786353350738,-46.12972974521111,266.64157,1.7277926e+18,3.991016e+19
-1.5234116563173874,-45.72136804006277,265.69693,1.7235296e+18,4.0140645e+19
-1.4616354838320165,-45.33110306932931,265.1835,1.7612559e+18,3.994138e+19
-1.4018480174961596,-44.95480713664931,262.92032,1.7535468e+18,4.0013216e+19
-1.3435300716943306,-44.588895305376305,262.35007,1.8490839e+18,4.0134316e+19
-1.2862208050763873,-44.23016424752515,263.1683,1.8408092e+18,3.9968554e+19
-1.2294862114189098,-43.87566590888824,263.4092,1.8535792e+18,4.0170873e+19
-1.1726389225781695,-43.52075082674324,261.78445,1.8732894e+18,4.0209184e+19
-1.1161017180380306,-43.16819834422571,260.45203,1.8655337e+18,4.0258574e+19
-1.0586289498192245,-42.80967520754101,260.99683,1.8765157e+18,4.019382e+19
-1.0000626288998267,-42.4440830550263,261.03015,1.8668598e+18,4.0195717e+19
-0.9399271018796707,-42.068231060789586,261.48944,1.8578475e+18,4.0207992e+19
-0.8776939649135338,-41.67854978524365,258.92227,1.8191282e+18,3.9981343e+19
-0.8127442253824303,-41.27093251790094,260.57156,1.8621674e+18,4.0107686e+19
-0.7443558558688516,-40.84052276319032,261.23904,1.878702e+18,4.0150554e+19
-0.671642206441768,-40.38141835070631,262.24185,1.838918e+18,3.974176e+19
-0.5934999471987411,-39.886242753327494,257.40146,1.9752724e+18,4.0100135e+19
-0.5089563503570504,-39.34850488429238,258.8529,1.8918508e+18,4.0213582e+19
-0.41481309372294806,-38.74684764719783,257.84918,1.9382133e+18,4.0267067e+19
-0.30928382711073693,-38.06934983613904,255.79666,1.8704525e+18,4.0039587e+19
-0.18998376715262832,-37.30007214664713,263.77713,1.9712218e+18,4.007121e+19
-0.04982456169157794,-36.39159382276426,268.39084,2.1041619e+18,4.012059e+19
-1.8551016417173196,-51.136104240670676,266.38144,2.0014362e+18,3.998739e+19
-1.7178599509317742,-50.22173096129978,247.30748,1.8605523e+18,3.79675e+19
-1.5996444911860046,-49.44068987891611,263.03754,1.8782791e+18,3.985237e+19
-1.4964355254516717,-48.76422122615621,266.7963,1.8620694e+18,3.9903318e+19
-1.404118217231033,-48.16344705425364,264.0622,1.8813506e+18,3.9640987e+19
-1.3202321200663065,-47.62114171720777,265.7095,1.8803877e+18,3.9620185e+19
-1.2429745683574323,-47.12470611047481,267.30298,1.7789943e+18,3.9847155e+19
-1.170973952596169,-46.6646088670821,262.1088,1.7494339e+18,4.0134673e+19
-1.1031565665764005,-46.233422449822626,263.15823,1.7548131e+18,3.9900032e+19
-1.038356026554987,-45.82313048177619,259.7724,1.7547586e+18,3.992429e+19
-0.9765014303194374,-45.43308298146549,261.03284,1.8489396e+18,3.995219e+19
-0.9169404924507234,-45.05890677794807,260.15057,1.8697951e+18,4.0092865e+19
-0.8585793906729409,-44.69310696564701,261.85632,1.8535287e+18,4.0000523e+19
-0.8012441938677904,-44.33447973799405,260.44122,1.8670069e+18,4.0183887e+19
-0.7445034978741283,-43.980077432578916,260.1182,1.8628106e+18,4.009406e+19
-0.6879431520753962,-43.62709604829471,259.33252,1.8476784e+18,4.0090327e+19
-0.6311622110444007,-43.27278266632461,262.50928,1.8118823e+18,4.0011694e+19
-0.5737395357917106,-42.91433757820187,261.8517,1.818736e+18,4.024379e+19
-0.5152438429235632,-42.54881848096853,259.16272,1.8637185e+18,4.0024647e+19
-0.45520242387771964,-42.1730345807101,259.9524,1.7970463e+18,3.9959124e+19
-0.39308614134738984,-41.78341727677758,260.34943,1.821394e+18,4.015072e+19
-0.3282854777748781,-41.37585854308055,259.10272,1.7892067e+18,4.0130934e+19
-0.26008079270439216,-40.94550243240551,255.8074,1.847745e+18,3.9843262e+19
-0.18759407054473837,-40.486445959515926,263.1226,1.9552272e+18,4.0154363e+19
-0.109731546410601,-39.991311294754,257.16013,1.8776352e+18,3.9948754e+19
-0.025092631718014156,-39.45064697834454,252.86758,1.7963145e+18,3.95918e+19
0.06817391887198307,-38.85196905384187,256.97113,1.9660255e+18,4.006846e+19
0.17259101022501963,-38.17822503652019,260.30295,1.8927176e+18,4.0289317e+19
0.291734699689023,-37.405181041768536,265.7877,2.0516839e+18,3.98697e+19
0.4309385100434981,-36.49665135896333,261.6643,2.0757602e+18,3.966804e+19
-1.3730517491731429,-51.23263015672232,270.24072,2.0252826e+18,4.0049883e+19
-1.2350303614261071,-50.31959254368767,264.4877,1.9299145e+18,3.9687057e+19
-1.116783026884541,-49.54330490871248,261.39343,1.8895623e+18,3.8164383e+19
-1.0130657505166942,-48.867143960324064,264.23016,1.8206772e+18,4.00829e+19
-0.9203494828970308,-48.266623397169155,262.68073,1.860519e+18,3.99922e+19
-0.836149419332541,-47.724530485681576,261.45236,1.8099149e+18,3.9940195e+19
-0.7586402059746912,-47.2282762943247,262.60938,1.8099732e+18,3.999391e+19
-0.6864400471436628,-46.768335738137864,260.40372,1.7955008e+18,3.976389e+19
-0.618468124116416,-46.3372859480157,262.66183,1.7603158e+18,4.0025513e+19
-0.5535443403208339,-45.92711538463679,261.34985,1.8195139e+18,3.9883307e+19
-0.4918904946748061,-45.539171545326184,259.6728,1.7582237e+18,3.988032e+19
-0.43196673961457577,-45.16309445739664,259.90674,1.781308e+18,3.9735347e+19
-0.37355727749986306,-44.79738139961458,261.91425,1.8058497e+18,3.9909554e+19
-0.31591932404955625,-44.436973952027216,260.6403,1.7888859e+18,4.0099193e+19
-0.2594460684767283,-44.084501004629765,258.2361,1.8007539e+18,4.003273e+19
-0.20262175160233412,-43.72974040719138,260.754,1.84948e+18,4.0048963e+19
-0.14641891129054707,-43.379187040617865,259.47583,1.8470635e+18,4.011781e+19
-0.0887699105105674,-43.018936560366036,259.6736,1.8424633e+18,4.032279e+19
-0.030056467999719078,-42.65153281230235,258.88248,1.8166329e+18,4.005664e+19
0.029605961605675055,-42.27772259182746,259.45038,1.8069913e+18,4.0076346e+19
0.09160536598002166,-41.888141670004124,257.1918,1.8004988e+18,3.9937504e+19
0.15626065173335307,-41.480613593905176,257.8705,1.7996742e+18,3.9805553e+19
0.22428641802106433,-41.050281697294295,259.99603,1.8187332e+18,3.9784104e+19
0.2965526634440191,-40.59124175750322,259.87177,1.8270884e+18,3.9837954e+19
0.37414068462166566,-40.09611408653012,255.06316,1.872919e+18,3.9708357e+19
0.45844222494030074,-39.55544611426563,251.80182,1.8289874e+18,3.868771e+19
0.5512827319326656,-38.95674930029934,256.249,1.9462799e+18,4.0022777e+19
0.6557085518594659,-38.279216962992734,258.81766,1.9135335e+18,3.9922067e+19
0.7735932234737057,-37.509855269190304,260.59872,1.9725545e+18,3.9711734e+19
0.9118568564008571,-36.601218499962116,261.0232,2.0821606e+18,3.9968827e+19
-0.8925874564381583,-51.340149512199424,263.53406,1.9845865e+18,3.8794847e+19
-0.7528914378896896,-50.42232700170494,263.52457,1.9109755e+18,4.013213e+19
-0.6339684222981534,-49.646360651385464,265.16064,1.8665613e+18,4.0115312e+19
-0.5302228364468081,-48.97376566857754,263.24753,1.8090633e+18,4.0252026e+19
-0.4366122362808058,-48.37013925370329,259.62607,1.8226204e+18,4.0010283e+19
-0.352092831960841,-47.82821614848561,264.6007,1.9754767e+18,4.0273576e+19
-0.27432901182966046,-47.33210421702987,265.629,1.866212e+18,4.0156883e+19
-0.20192695802354294,-46.87228393236207,265.08,1.9248093e+18,4.0199816e+19
-0.13379052505766087,-46.44133788732551,264.75125,1.8282178e+18,4.030534e+19
-0.06904569105964292,-46.033335365438205,263.06888,1.7971704e+18,3.991999e+19
-0.006982777063599648,-45.6433901929073,263.56122,1.8148643e+18,3.994055e+19
0.05301551512454982,-45.26738018683425,263.54602,1.8090821e+18,4.006481e+19
0.11147747304045794,-44.90172551471426,260.99585,1.7580508e+18,3.9981726e+19
0.16887322961137227,-44.54322744431833,261.4367,1.8095138e+18,4.0010854e+19
0.22563727023551639,-44.1889402251966,263.82297,1.7888888e+18,3.991105e+19
0.28245739575785317,-43.83421739330455,263.5459,1.8243303e+18,4.0275115e+19
0.3386369255194146,-43.483694996337725,263.99054,1.8617233e+18,4.0167926e+19
0.3962459786370167,-43.123470661535194,262.11624,1.8316753e+18,4.0377607e+19
0.4546108211937401,-42.758018501895464,262.88098,1.8431931e+18,4.0186354e+19
0.5144747528925351,-42.3822895832314,261.429,1.8190527e+18,4.0134567e+19
0.5763648692489795,-41.99271547636427,260.23492,1.7927268e+18,4.029909e+19
0.640559146847966,-41.58736823900263,260.2278,1.7942785e+18,4.0302713e+19
0.7087341291451972,-41.15484643186236,262.3962,1.8386311e+18,4.012832e+19
0.7811497888573801,-40.69330560362277,259.84314,1.8364376e+18,3.978825e+19
0.8581044584274635,-40.20063155324576,263.36884,1.8988343e+18,4.0376503e+19
0.9420699323631159,-39.65991860082212,259.48114,1.9230365e+18,4.01229e+19
1.0344900868919722,-39.06115795603514,265.443,1.9550407e+18,4.0082265e+19
1.138377453041779,-38.38353577676342,263.94376,2.0385288e+18,4.004452e+19
1.2555686502662204,-37.614049827250916,257.1673,2.0399356e+18,3.987305e+19
1.392897998879013,-36.70523648499873,267.4084,2.06351e+18,4.003778e+19
-0.41147358946581064,-51.44293755891261,253.13255,1.9865828e+18,3.848168e+19
-0.2715049517754409,-50.5298467195658,268.09628,1.9474553e+18,4.015747e+19
-0.15125051656645802,-49.749791020767226,264.06134,1.872087e+18,4.038734e+19
-0.04648899606950568,-49.074096486226644,258.34772,1.8067986e+18,4.0041777e+19
0.04703956923151387,-48.473948730845144,260.81995,1.8354025e+18,4.012629e+19
0.1318832163588016,-47.93216000020767,261.9504,1.8264513e+18,4.0200137e+19
0.20990619183583126,-47.436157423859925,264.68604,1.9474657e+18,4.0460937e+19
0.2825174002583716,-46.97642725598887,263.28833,1.798348e+18,4.0455426e+19
0.3508195094691085,-46.5455553431229,264.49973,1.9413538e+18,4.0225413e+19
0.415698621334242,-46.13761464189067,262.3421,1.9092896e+18,4.0255298e+19
0.4778660477449659,-45.747720289862066,264.56335,1.8031459e+18,3.998983e+19
0.5379448105204512,-45.37175206430948,266.79584,1.803294e+18,4.0113263e+19
0.5964640199605129,-45.0061308630012,263.46698,1.7160134e+18,4.0143944e+19
0.6538966124266953,-44.64765897549198,261.6038,1.8010435e+18,4.019141e+19
0.7109519329518178,-44.29154763233426,260.6514,1.8083732e+18,4.0018428e+19
0.7674966997553077,-43.938681431153285,260.45398,1.863828e+18,4.00707e+19
0.8239322563577877,-43.58630821362679,258.91644,1.8278354e+18,4.000604e+19
0.8812262480648677,-43.22794221586739,261.56442,1.7788636e+18,3.9861646e+19
0.9395319399080808,-42.86248442847358,259.7946,1.7724112e+18,4.0037735e+19
0.999315235061097,-42.48674324983519,261.1362,1.7709116e+18,3.9842545e+19
1.061098599683703,-42.09714920068459,258.64883,1.7853359e+18,4.0143645e+19
1.1254797721707448,-41.68959219391295,259.23477,1.8026648e+18,3.997939e+19
1.1931620897390396,-41.2592127150663,259.8475,1.8764848e+18,4.0329044e+19
1.2650008240034325,-40.80010294135356,262.24112,1.8516819e+18,4.024431e+19
1.3420579628819158,-40.30487897131244,263.98218,1.8979915e+18,4.0208397e+19
1.4252618613081658,-39.76704055807303,261.33017,1.9568228e+18,4.001333e+19
1.5177035101918146,-39.16521235155392,260.13223,1.9603235e+18,3.9862974e+19
1.620511626221132,-38.491199948521135,259.68887,1.9723128e+18,3.998746e+19
1.737562581483456,-37.717781354813404,258.31952,1.8990127e+18,3.9690967e+19
1.8739696746808132,-36.80872391880908,257.92966,2.0597507e+18,3.9659143e+19
0.06956674071344389,-51.54631661732895,263.37653,1.8990424e+18,3.8633127e+19
0.21111109505442946,-50.62915575442888,262.78604,1.8842456e+18,3.9852014e+19
0.3314051806280882,-49.85367515471516,263.4734,1.90073e+18,4.031092e+19
0.4366933759560173,-49.178138199579934,261.54898,1.8380578e+18,4.010611e+19
0.5306344702582197,-48.57811016286442,263.92584,1.8149662e+18,4.019913e+19
0.615805127320674,-48.03641320000384,266.43167,2.0143772e+18,4.042279e+19
0.694089628674197,-47.54048118049692,266.7814,1.9106469e+18,4.0260514e+19
0.7669103013287778,-47.080804574312396,264.21915,1.8139262e+18,4.0498052e+19
0.8353840033487209,-46.64997306211088,265.17654,1.923958e+18,4.0147735e+19
0.9003979337707825,-46.24206131500789,265.0798,1.9326758e+18,4.048232e+19
0.9626713650597676,-45.85218669327684,264.92673,1.876346e+18,4.010093e+19
1.0228340925339428,-45.47623078299412,262.86014,1.8837666e+18,4.0226174e+19
1.0814113985112224,-45.11061389526664,262.088,1.848154e+18,3.9999534e+19
1.1388838440500488,-44.75214009032402,263.6008,1.8295665e+18,4.002311e+19
1.1956864341919529,-44.397864107250996,260.20575,1.8734029e+18,4.0317205e+19
1.2522337949036402,-44.04498333268988,258.7019,1.8675801e+18,4.0101744e+19
1.3089286358030876,-43.6907462275205,261.2288,1.8426567e+18,4.0043774e+19
1.3661867506706995,-43.33235270287843,261.3637,1.7498777e+18,3.990968e+19
1.424722013095329,-42.96492827568759,259.3599,1.802368e+18,4.005106e+19
1.4841444970654332,-42.591077522129865,259.10077,1.832405e+18,3.992805e+19
1.5458259581152431,-42.20143270112273,259.22592,1.7897626e+18,4.016956e+19
1.609753574199878,-41.795996385313465,260.71014,1.8458391e+18,4.0199746e+19
1.6775916526190577,-41.36336238549007,258.3841,1.8742156e+18,3.9983815e+19
1.749226641429424,-40.904166686629,257.0754,1.955992e+18,4.01915e+19
1.8260270123881903,-40.40883896576103,261.52243,1.9264593e+18,4.0365025e+19
1.9093434029285248,-39.86791565645285,257.28546,2.0317447e+18,4.018248e+19
2.0009428444545807,-39.26889268522084,258.54532,1.9091208e+18,4.01423e+19
2.1037743904283084,-38.59093787332189,257.16693,1.9008646e+18,4.0071156e+19
2.219600154457728,-37.821028763989155,260.59363,1.9369585e+18,3.977329e+19
2.3550926443113305,-36.9116567597208,264.444,2.0008996e+18,3.94786e+19
0.5513854766166097,-51.64504654843941,259.1595,1.8507975e+18,3.9437613e+19
0.6924270231089944,-50.73767364816352,263.20273,1.8796943e+18,3.989733e+19
0.814078484717222,-49.957988395708966,260.50452,1.874836e+18,3.9950874e+19
0.9199063269791513,-49.28256119539111,261.3846,1.8660444e+18,4.0326265e+19
1.01427022962605,-48.682609906879364,262.44357,1.8943886e+18,4.032737e+19
1.099775824771918,-48.14096542784884,265.45898,2.0172404e+18,4.0283533e+19
1.178703562312062,-47.64258289843502,264.43304,1.9664298e+18,4.019682e+19
1.2510239054165146,-47.18773150215483,265.65726,1.8414832e+18,4.036985e+19
1.3200190952692583,-46.75459302928679,263.33658,1.8555813e+18,3.9950135e+19
1.3851729537687927,-46.346682923031246,263.90845,1.883873e+18,4.0183135e+19
1.4475580777478028,-45.956801895889555,263.6003,1.8167822e+18,3.963021e+19
1.5078043745603646,-45.58083168357239,262.67657,1.7919768e+18,4.005696e+19
1.566446573400001,-45.21519464136613,262.56985,1.8449916e+18,4.0094083e+19
1.6242376628742579,-44.854835694789955,264.13986,1.845496e+18,4.004102e+19
1.680787459194449,-44.50238500134569,261.33902,1.7694552e+18,4.0038566e+19
1.737611093082301,-44.14762081075673,261.05624,1.7927926e+18,3.991371e+19
1.794018848612989,-43.79518191116265,263.43372,1.7809862e+18,3.9744337e+19
1.8512460765749879,-43.436736300121076,261.42166,1.8434647e+18,4.015015e+19
1.90944284539195,-43.071183972025075,260.5695,1.8271563e+18,3.9990993e+19
1.9690758483110775,-42.695332704527765,261.59448,1.7775295e+18,4.0194486e+19
2.0306566169380553,-42.3056096750149,261.22577,1.8268621e+18,3.9767915e+19
2.0947770771529317,-41.89790227940526,258.0793,1.7809066e+18,3.9823467e+19
2.162133163853872,-41.46734779596839,260.7888,1.8472135e+18,4.0096234e+19
2.2335651346293814,-41.00803314411826,256.92773,1.8968662e+18,3.994526e+19
2.3105065426564346,-40.509871840407506,259.1263,1.9043983e+18,4.0304547e+19
2.392681560918067,-39.9744413454839,261.22726,1.8580431e+18,3.985327e+19
2.4843084788632366,-39.372262135301874,259.22372,1.8608877e+18,3.983349e+19
2.586620872424161,-38.69406887553646,256.95407,1.9009073e+18,3.9693315e+19
2.7017738259328947,-37.92386689621873,255.1269,1.932872e+18,3.961536e+19
2.8363620961999594,-37.01412101916324,252.48943,1.9333803e+18,3.931718e+19
1.03233638761226,-51.74954810778943,250.74979,1.8814681e+18,3.87276e+19
1.1743150380058403,-50.8423403464834,263.40176,1.8562824e+18,3.974383e+19
1.2966753184757556,-50.06275918643767,264.36835,1.8906186e+18,3.9996156e+19
1.4030444727349547,-49.38739458707216,262.218,1.9025138e+18,4.0151574e+19
1.4978349707217902,-48.78747835744913,261.73984,1.9289112e+18,4.0298645e+19
1.5836812911161697,-48.24584905908015,264.45807,2.0225159e+18,4.0319997e+19
1.6625061209892655,-47.749951065110245,265.8368,2.0064119e+18,4.011789e+19
1.7357681650725185,-47.29028382943393,266.2056,1.9557999e+18,4.0134703e+19
